Attributes,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Symbols,ARKQ.US,BATT.US,TAN.US,CNXT.US,CORN.US,FUTY.US,CRUZ.US,DBEM.US,COPX.US,FRDM.US,GCLN.US,GAMR.US,GBF.US,GCOW.US,INCO.US,TEMP.US,THCX.US,TFI.US,TPHD.US,UGA.US,UNG.US,URTH.US,VEGN.US,WUGI.US,XSD.US,PSI.US,XLP.US,CRPT.US,PPTY.US,IHE.US,DAT.US,ARKQ.US,BATT.US,TAN.US,CNXT.US,CORN.US,FUTY.US,CRUZ.US,DBEM.US,COPX.US,FRDM.US,GCLN.US,GAMR.US,GBF.US,GCOW.US,INCO.US,TEMP.US,THCX.US,TFI.US,TPHD.US,UGA.US,UNG.US,URTH.US,VEGN.US,WUGI.US,XSD.US,PSI.US,XLP.US,CRPT.US,PPTY.US,IHE.US,DAT.US,ARKQ.US,BATT.US,TAN.US,CNXT.US,CORN.US,FUTY.US,CRUZ.US,DBEM.US,COPX.US,FRDM.US,GCLN.US,GAMR.US,GBF.US,GCOW.US,INCO.US,TEMP.US,THCX.US,TFI.US,TPHD.US,UGA.US,UNG.US,URTH.US,VEGN.US,WUGI.US,XSD.US,PSI.US,XLP.US,CRPT.US,PPTY.US,IHE.US,DAT.US,ARKQ.US,BATT.US,TAN.US,CNXT.US,CORN.US,FUTY.US,CRUZ.US,DBEM.US,COPX.US,FRDM.US,GCLN.US,GAMR.US,GBF.US,GCOW.US,INCO.US,TEMP.US,THCX.US,TFI.US,TPHD.US,UGA.US,UNG.US,URTH.US,VEGN.US,WUGI.US,XSD.US,PSI.US,XLP.US,CRPT.US,PPTY.US,IHE.US,DAT.US,ARKQ.US,BATT.US,TAN.US,CNXT.US,CORN.US,FUTY.US,CRUZ.US,DBEM.US,COPX.US,FRDM.US,GCLN.US,GAMR.US,GBF.US,GCOW.US,INCO.US,TEMP.US,THCX.US,TFI.US,TPHD.US,UGA.US,UNG.US,URTH.US,VEGN.US,WUGI.US,XSD.US,PSI.US,XLP.US,CRPT.US,PPTY.US,IHE.US,DAT.US
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-06,58.284,10.511,71.253,37.924,13.29,37.3737,,23.4551,19.5428,24.649,,65.112,123.585,22.7862,39.72,,82.3424,51.0967,23.0713,20.65,11.34,97.5667,30.2423,44.13,128.91,26.2097,60.8906,,25.078,159.831,,59.698,10.901,72.532,38.08,13.4177,37.8382,,23.6241,20.1814,24.904,,65.923,123.775,23.0689,40.019,,84.9029,51.1754,23.5086,21.04,11.85,99.2491,30.7186,44.79,132.081,26.8864,61.6696,,25.4663,162.31,,58.055,10.511,69.994,37.839,13.25,36.9683,,23.4512,19.4176,24.649,,65.053,123.167,22.7062,39.626,,81.4563,51.0667,22.9598,20.5818,11.25,97.3803,30.2423,43.9901,128.531,26.1412,60.7101,,25.078,159.692,,58.693,10.901,71.373,37.951,13.26,37.1094,,23.5183,20.1422,24.904,,65.807,123.167,23.0475,39.954,,84.4104,51.1754,23.2457,20.93,11.6,98.7931,30.6788,44.31,129.219,26.2594,61.432,,25.3548,162.31,,272103.0,34609.0,3158195.0,9816.0,307017.0,153048.51841526,,11859.313021701,98701.236120681,6977.0,,25725.0,5452.291567544,14891.799855964,7201.0,,2099.7399917549,250825.92100621,10257.399558371,129629.0,4795300.0,43095.59644492,3546.8148886135,7062.0,73343.243076113,67802.949834697,6899411.3081242,,6806.710908617,2773.4017706673,
2020-10-07,59.887,10.765,75.11,38.181,13.38,37.6103,,23.7021,19.9907,25.137,,65.935,123.356,22.9734,39.827,,85.4943,50.987,23.3832,20.38,11.7,98.922,30.7086,45.087,132.041,26.7016,61.5444,,25.0839,162.626,,60.008,10.831,75.449,38.263,13.48,37.7602,,23.7861,20.1422,25.147,,65.971,123.585,23.03,40.197,,86.3458,51.0957,23.4678,20.45,12.01,99.1103,30.8272,45.13,132.271,26.7695,61.8028,,25.1376,162.923,,58.992,10.638,72.732,38.144,13.3589,37.3737,,23.6142,19.6943,25.01,,65.749,123.097,22.868,39.827,,82.737,50.9571,23.1669,20.03,11.41,98.3291,30.5362,44.31,130.915,26.5139,61.1184,,25.0027,160.604,,59.141,10.658,72.742,38.217,13.4,37.5541,,23.6764,19.6943,25.01,,65.749,123.097,22.9012,40.197,,82.737,51.0369,23.1669,20.36,11.95,98.3291,30.8272,44.31,130.915,26.5139,61.2407,,25.1318,160.862,,200585.0,16957.0,2896214.0,12031.0,167068.0,154070.68745435,,12587.045893819,135699.11664618,1728.0,,21297.0,10493.97970089,18510.914358525,2942.0,,1902.9715229138,596224.02061786,7516.137380671,53312.0,5405727.0,55104.869031771,7790.1463399598,9775.0,48018.720445995,51753.895550116,8500042.4199643,,8168.6665838879,4337.1604991265,
2020-10-08,60.355,10.842,74.93,38.346,13.31,38.3085,,23.8523,20.1716,25.248,,66.09,123.526,23.2093,40.029,,91.7981,50.987,23.7139,20.9,11.86,99.6556,30.9268,45.1711,133.946,27.1458,61.9537,,25.4702,165.293,,61.013,10.901,77.427,38.372,13.5,38.3667,,23.9392,20.2576,25.273,,66.228,123.715,23.2093,40.15,,92.1531,51.0717,23.7139,20.98,11.9003,99.7448,30.9268,45.38,134.484,27.1458,62.0108,,25.4937,165.293,,60.106,10.804,74.16,38.135,13.2801,37.7701,,23.7001,19.9672,25.243,,65.822,123.327,23.0836,40.029,,85.6911,50.9371,23.5106,20.75,11.39,99.3185,30.8472,45.09,133.188,26.8901,61.5641,,25.3079,163.974,,61.013,10.833,77.427,38.135,13.48,37.78,,23.7001,20.1227,25.243,,66.213,123.645,23.0836,40.047,,86.2825,50.9471,23.5106,20.81,11.5,99.4177,30.887,45.26,133.478,26.9393,61.8205,,25.3079,163.974,,198305.0,19934.0,4002652.0,11063.0,210260.0,93703.898866088,,60462.557137267,41865.349951481,1090.0,,10792.0,6660.0077810877,20311.754558724,1649.0,,11989.630623247,250181.93141495,15699.773607248,131218.0,5304398.0,34207.161199218,8420.4235754011,3577.0,39708.578724454,40864.221035542,7011356.1903132,,7427.3618807562,4080.905842979,
2020-10-09,62.187,10.94,75.589,39.328,13.5,38.3085,,23.9541,20.4953,25.384,,66.765,123.536,23.1839,40.112,,94.7541,50.9969,23.7099,20.36,12.38,100.419,31.1341,45.8829,137.486,27.7918,62.4378,,25.3117,166.482,,62.267,10.979,76.288,39.328,13.5462,38.5166,,24.0262,20.4953,25.47,,66.988,123.665,23.262,40.197,,95.6343,51.0369,23.933,20.72,12.67,100.518,31.2207,45.91,137.895,27.8299,62.7139,,25.4653,166.978,,61.308,10.881,73.211,38.988,13.32,38.0728,,23.873,20.3525,25.225,,66.369,123.526,23.1392,40.074,,93.0788,50.9571,23.6491,20.3204,12.24,100.072,31.0783,45.38,135.991,27.4349,62.1253,,25.2892,165.551,,61.381,10.969,73.861,38.988,13.37,38.4792,,23.9886,20.3525,25.225,,66.369,123.665,23.2035,40.14,,94.7541,51.0269,23.8265,20.44,12.48,100.151,31.0923,45.91,135.991,27.4349,62.2002,,25.3548,165.551,,365382.0,9920.0,2152026.0,36554.0,244131.0,93256.699911487,,15325.912586379,59497.655689332,2582.0,,18065.0,7007.3642315333,21733.146652957,5159.0,,23826.174164363,272091.62090476,17600.890621002,96676.0,4568811.0,29282.814754651,4283.4764981897,1467.0,77570.013602997,80967.222105016,8312159.4936098,,8971.3206417614,3722.7546503319,
2020-10-12,62.745,10.853,73.051,40.007,13.3,38.5629,,24.2198,20.3232,25.537,,67.065,123.974,23.1762,39.822,,96.92,51.0567,23.9132,19.9401,12.76,101.688,31.6772,46.5461,138.284,28.1775,63.1606,,25.4937,166.69,,63.382,11.067,76.198,40.108,13.5,38.7592,,24.2752,20.4953,25.566,,67.268,124.103,23.2133,39.996,,98.2848,51.0767,23.943,20.27,13.15,102.005,31.8535,46.8287,139.39,28.2632,63.4861,,25.567,167.137,,62.676,10.852,72.182,39.904,13.2935,38.2444,,24.1596,20.3232,25.411,,66.881,123.795,23.1031,39.645,,95.4365,50.9771,23.8265,19.82,12.6919,101.063,31.4201,46.2512,137.356,28.0493,62.6657,,25.2795,166.452,,63.193,11.067,76.198,40.052,13.49,38.3173,,24.202,20.4953,25.487,,67.122,124.063,23.1938,39.645,,95.4365,50.9771,23.8265,20.27,13.09,101.103,31.5685,46.63,139.39,28.2206,62.7051,,25.2795,166.78,,402478.0,102555.0,3030103.0,24257.0,594311.0,124666.08861857,,5296.5592764839,109438.30103093,2661.0,,20758.0,3871.1169737525,35942.965453607,3762.0,,12578.520429275,153866.36665746,8131.4408281004,123816.0,4863676.0,20230.974321726,22441.081185455,3801.0,46553.640555182,77191.329416189,9144898.2397675,,4208.5657352963,3658.1865479955,
2020-10-13,62.625,10.71,73.971,40.392,13.38,38.2444,,24.2228,20.0757,25.377,,66.885,124.103,22.9285,39.229,,95.1398,50.9969,23.6551,20.0,12.62,101.083,31.5715,46.8184,137.795,28.2016,63.1124,,24.9342,165.144,,63.004,10.804,75.09,40.465,13.42,38.3469,,24.2228,20.2674,25.401,,66.988,124.313,23.0407,39.561,,96.5244,51.0967,23.7866,20.09,12.94,101.391,31.8056,46.98,138.632,28.3091,63.3037,,24.9949,165.629,,61.777,10.667,72.292,40.204,13.29,37.8697,,24.0647,20.018,25.362,,66.541,123.815,22.8827,38.355,,93.5713,50.987,23.5704,19.9465,12.55,100.825,31.5287,46.4364,137.237,28.013,62.8175,,24.856,164.391,,63.004,10.804,72.542,40.273,13.29,38.3469,,24.2179,20.2479,25.362,,66.784,124.313,23.03,39.299,,96.1288,51.0767,23.7866,20.09,12.63,101.361,31.8056,46.77,138.154,28.184,62.9694,,24.9949,165.521,,471463.0,15263.0,1492238.0,18850.0,341720.0,144806.26648102,,6987.8550057032,84717.487297093,1131.0,,19007.0,10830.293027189,46298.822140166,4925.0,,5065.5241436457,180528.73945479,8597.1843837403,50057.0,3961633.0,25776.663947336,3359.1367946207,4198.0,36925.829445189,39704.266801533,7902610.6114779,,5568.4764320758,4285.7077925772,
2020-10-14,63.322,10.811,75.06,40.111,13.43,38.2148,,23.9965,20.2674,25.246,,66.483,124.133,22.9363,39.155,,93.5713,51.0069,23.6939,20.29,11.79,100.449,31.3433,46.2709,136.977,27.8722,62.789,,24.5607,164.193,,63.621,10.882,75.628,40.41,13.46,38.481,,24.2752,20.3427,25.425,,66.978,124.233,23.0435,39.402,,96.0299,51.1555,23.8065,20.4133,12.14,101.49,31.736,47.11,138.454,28.3393,63.3608,,24.8882,165.719,,62.725,10.794,74.031,40.075,13.34,38.0186,,23.9718,20.1129,25.167,,66.253,124.093,22.8632,38.909,,93.2044,51.0069,23.5903,20.15,11.73,100.389,31.2357,46.1837,136.379,27.7123,62.5335,,24.5587,163.736,,62.964,10.862,74.72,40.41,13.35,38.3173,,24.1843,20.2381,25.425,,66.978,124.193,22.8632,39.252,,95.1398,51.0069,23.5903,20.24,11.91,101.222,31.736,47.11,138.174,28.3393,63.1035,,24.8649,165.719,,416637.0,6910.0,1470328.0,9465.0,337154.0,3621236.63229,,9653.8471964654,32411.619942408,3238.0,,12270.0,10040.207690482,28830.877305331,9608.0,,4006.2505159069,120938.63718247,14986.101908843,25100.0,8251738.0,19904.163947282,5668.4806142867,4763.0,37077.251117682,102133.36616149,6913489.3449689,,7211.6166499138,8071.0127920475,
2020-10-15,62.894,10.77,73.491,39.851,13.55,38.2247,,23.9294,20.1911,24.89,,65.7,124.053,22.8037,38.941,,91.3056,51.0269,23.7787,20.06,12.39,100.042,31.2247,45.89,136.788,27.8159,62.8274,,24.6956,163.103,,63.024,10.794,73.821,39.915,13.597,38.413,,23.9294,20.1911,25.01,,65.768,124.423,22.8037,39.035,,93.0788,51.1067,23.7966,20.0854,12.57,100.122,31.3603,45.9998,137.137,27.8745,62.994,,24.855,163.103,,61.978,10.726,71.933,39.676,13.36,37.7523,,23.6616,19.8557,24.746,,65.295,124.053,22.5882,38.832,,89.6312,51.0269,23.3832,19.44,12.275,98.9913,30.869,45.24,133.756,27.2571,62.2761,,24.6604,162.32,,62.336,10.726,72.732,39.676,13.36,37.8835,,23.6616,19.9809,24.855,,65.295,124.423,22.5921,38.841,,93.0788,51.0468,23.3832,19.54,12.39,98.9913,31.3603,45.72,134.395,27.3624,62.3333,,24.6701,162.488,,203305.0,9530.0,1860776.0,14067.0,166568.0,231485.79537313,,5055.6685622085,37141.04139097,806.0,,12242.0,4142.1754755453,14565.679591919,3178.0,,5375.2373091444,130655.65769744,8038.0913654398,203879.0,3909631.0,17605.395912221,15830.19559652,3936.0,42847.31935296,40640.688188362,7001641.6046349,,9441.6656947829,1961.2561084675,
2020-10-16,62.506,10.628,73.441,39.887,13.57,38.5728,,23.9205,20.2087,24.926,,65.706,124.103,22.8037,38.916,,91.7981,51.1155,23.8524,19.74,12.28,100.161,31.2447,45.8415,136.299,27.5584,62.8471,,24.4061,164.064,,63.701,10.765,74.9,40.08,13.66,38.7385,,24.0351,20.286,25.05,,66.185,124.163,22.8729,39.084,,92.973,51.1455,23.952,19.8041,12.63,100.954,31.4639,46.22,137.895,28.0688,63.3589,,24.7348,164.956,,62.366,10.628,72.884,39.805,13.5523,38.2099,,23.877,20.0757,24.926,,65.706,123.934,22.7355,38.916,,90.9604,50.987,23.7966,19.37,12.16,100.151,31.2447,45.82,136.299,27.5584,62.8274,,24.4022,163.469,,63.412,10.765,74.51,40.08,13.65,38.2809,,23.9491,20.2576,25.05,,65.991,124.163,22.791,39.075,,92.0938,51.1067,23.933,19.54,12.5,100.478,31.3901,46.175,137.895,28.0688,63.0167,,24.7348,163.469,,253075.0,13394.0,1867983.0,9274.0,167020.0,179902.76493625,,6352.2274066908,59466.978361017,650.0,,7117.0,9710.9218068226,15416.873991785,2058.0,,3711.8056128928,106594.32074147,18312.554804082,80541.0,3625370.0,119711.44709833,3971.3487589824,3313.0,26643.194811103,23872.703935829,7055584.934462,,5493.8347171397,2749.1887322912,
2020-10-19,61.739,10.511,74.56,39.484,13.66,38.2887,,23.8444,20.1911,25.02,,65.163,123.805,22.6223,38.955,,95.3376,51.1355,23.5326,19.6,12.49,98.9418,30.7574,45.3097,136.08,27.3964,62.0306,,23.9083,161.169,,63.302,10.686,75.769,39.64,13.68,38.7582,,24.1131,20.5618,25.229,,66.416,123.974,22.8632,39.192,,95.8321,51.1455,23.8842,19.9,12.55,100.786,31.4988,46.23,138.962,27.9013,63.1124,,24.3924,164.688,,61.575,10.511,73.071,39.41,13.6,38.1852,,23.8444,20.1911,25.02,,65.163,123.785,22.5882,38.954,,91.8574,51.0239,23.5017,19.6,12.28,98.7732,30.7574,45.3097,135.881,27.3955,61.859,,23.9014,160.852,,63.302,10.619,73.981,39.502,13.6,38.6299,,24.0173,20.3329,25.215,,66.058,123.805,22.8261,39.056,,92.2906,51.0867,23.8454,19.82,12.32,100.528,31.4988,46.23,137.396,27.7454,62.8471,,24.3924,164.688,,253759.0,15204.0,1748711.0,40925.0,297503.0,127489.22215511,,7183.1991563551,23072.418625711,2473.0,,11721.0,7815.5201350268,10149.724066832,2995.0,,6303.0623194662,152143.04248643,48200.442978075,31365.0,2990078.0,102812.12298275,4545.4229288428,6912.0,174552.08506114,32028.632143693,8142939.1178632,,5331.2589270736,4342.2048821215,
2020-10-20,61.868,10.76,77.657,40.364,13.73,38.489,,24.0835,20.8199,25.28,,65.966,123.555,22.6575,38.99,,94.853,51.0967,23.5903,20.04,12.38,99.3978,30.881,45.595,136.219,27.466,61.9625,,24.1343,160.694,,62.575,10.833,78.287,40.52,13.77,38.7049,,24.2465,20.8287,25.382,,66.364,123.785,22.7159,39.243,,95.931,51.1155,23.7966,20.22,12.64,100.211,31.1241,45.92,137.526,27.6991,62.7613,,24.2476,162.052,,61.763,10.716,75.229,40.282,13.66,38.3173,,23.9689,20.372,25.205,,65.749,123.466,22.6223,38.99,,93.5713,50.9969,23.5306,19.65,12.31,99.3185,30.8402,45.23,135.721,27.3611,61.8402,,24.1088,160.465,,62.177,10.716,75.719,40.282,13.68,38.4032,,23.9689,20.4014,25.234,,65.932,123.785,22.6535,39.047,,95.931,51.1155,23.5306,19.65,12.58,99.4474,31.0534,45.23,136.987,27.5739,62.636,,24.2476,162.052,,172345.0,8974.0,2356272.0,14196.0,171481.0,1534699.6033256,,5125.5066264312,77088.035745153,1864.0,,12751.0,5391.0524245464,9868.7273613346,4243.0,,5322.8600908198,168761.38447791,21398.105860196,66135.0,2416744.0,20499.28160445,21596.027949401,2757.0,41460.457279725,27527.768058612,8065295.4439368,,3790.3676338055,2832.9254900087,
2020-10-21,61.64,10.687,71.153,39.952,13.82,38.4506,,24.0934,21.3245,25.411,,66.259,123.356,22.6281,38.785,,94.5563,51.0319,23.5903,19.4,12.64,98.9913,30.9069,45.2475,133.966,27.1541,62.0207,,24.0951,159.376,,62.615,10.842,77.607,40.172,13.878,38.6951,,24.284,21.439,25.467,,66.58,123.585,22.7062,38.898,,97.0189,51.0567,23.6929,20.0135,12.74,99.9134,31.4101,45.71,136.629,27.605,62.3718,,24.1274,160.981,,61.55,10.687,71.133,39.942,13.76,38.3371,,24.0835,20.9813,25.293,,66.156,123.237,22.597,38.617,,93.6702,50.9481,23.5505,19.2294,12.61,98.9715,30.887,45.2475,133.936,27.1541,61.8688,,23.9689,159.376,,62.137,10.765,77.457,39.988,13.8,38.4692,,24.0835,20.9813,25.293,,66.156,123.297,22.6672,38.617,,95.0409,51.0069,23.6203,19.86,12.68,99.3284,31.4101,45.71,136.479,27.605,61.8974,,24.099,160.981,,232054.0,13446.0,3917387.0,11250.0,170900.0,119505.5546504,,3461.538835386,151111.40639164,1868.0,,12117.0,18333.593924966,12238.739720478,12791.0,,3794.011555939,245970.92159542,9484.5061578473,74710.0,1986098.0,78558.556768162,14445.191480423,2957.0,83444.372261714,39752.598227951,7384821.1667273,,4210.6107137877,4267.5480137951,
2020-10-22,62.018,10.755,71.013,39.686,13.8,39.0077,,24.042,21.258,25.506,,66.354,123.038,22.6672,38.411,,94.5563,51.0269,23.8594,19.68,12.39,99.3978,30.9747,45.0146,135.671,27.2041,61.9921,,24.4609,161.863,,62.388,10.794,71.353,39.887,13.8878,39.0343,,24.1892,21.3245,25.517,,66.502,123.307,22.7256,38.663,,95.0409,51.0667,23.9132,19.86,12.625,99.5664,31.0335,45.34,136.021,27.3062,62.2002,,24.4863,161.903,,61.242,10.697,68.101,39.545,13.74,38.3854,,24.0262,20.9754,25.483,,65.759,123.028,22.4702,38.411,,92.7109,50.987,23.4628,19.36,12.34,98.457,30.7974,44.58,133.338,26.9067,61.6962,,24.1821,159.742,,62.127,10.775,71.183,39.887,13.8,38.4406,,24.1892,21.2287,25.483,,66.474,123.297,22.477,38.584,,94.6552,50.987,23.4628,19.36,12.55,99.0607,31.0046,45.34,134.414,27.2502,62.0306,,24.2575,159.742,,319391.0,13869.0,2680907.0,7822.0,138283.0,102243.26938014,,4132.5915394389,76555.272810082,5583.0,,6845.0,5756.4794417782,19144.695249028,2207.0,,2429.5749071505,159064.42594398,8952.5145964483,76154.0,2235972.0,23052.235486301,7725.9142650104,4456.0,58348.486329136,66259.364903506,8191060.7946235,,18097.037159623,4832.5189092384,
2020-10-23,62.147,10.671,71.053,38.923,13.82,39.1024,,24.1991,21.391,25.618,,66.339,123.267,22.7725,39.187,,94.5563,51.0867,23.97,19.32,12.1,99.8836,31.0235,45.2816,136.329,27.3226,62.1065,,24.545,162.805,,62.306,10.726,73.016,39.043,13.85,39.2513,,24.2465,21.4292,25.618,,66.369,123.356,22.867,39.252,,95.931,51.0867,24.0028,19.64,12.25,99.9034,31.0235,45.2816,136.379,27.3955,62.353,,24.8354,162.805,,61.386,10.589,70.114,38.759,13.78,38.9327,,24.0262,21.1143,25.517,,65.942,123.008,22.6809,38.972,,92.882,50.9741,23.8942,19.23,12.075,99.2789,30.8422,44.805,134.604,27.1145,61.9152,,24.3885,161.625,,62.267,10.726,72.182,39.043,13.79,39.1398,,24.0785,21.4292,25.606,,66.282,123.107,22.8173,39.084,,95.931,51.0369,23.9928,19.64,12.18,99.844,30.887,44.815,135.621,27.2567,62.21,,24.8354,162.398,,131085.0,8494.0,1259556.0,31169.0,204643.0,145715.87523901,,5889.6767494477,55304.064908671,560.0,,12905.0,6782.486067083,24244.682900272,6697.0,,3216.8510111573,136708.35737611,13485.484202633,294637.0,2099259.0,28286.244847394,4692.9559759923,3979.0,76835.969468791,44075.240178121,5363483.595906,,21985.563761016,3060.931601384,
2020-10-26,60.066,10.583,69.565,38.812,13.73,39.056,,23.9027,20.8864,25.216,,65.275,123.526,22.4673,38.207,,89.1387,51.0967,23.5226,18.81,12.3,98.0436,30.332,44.6188,133.716,26.7722,61.3087,,24.0325,160.704,,61.67,10.687,71.033,39.034,13.79,39.1201,,24.0716,21.2766,25.46,,65.932,123.625,22.5882,38.392,,94.4574,51.1255,23.6879,19.133,12.48,98.9021,30.897,45.41,136.051,27.2594,61.7535,,24.4629,161.527,,59.365,10.531,68.106,38.639,13.65,38.5629,,23.7683,20.686,25.168,,64.796,123.366,22.3678,38.144,,88.6472,51.0468,23.3642,18.7701,12.16,97.4051,30.0271,44.2981,131.882,26.4745,60.7673,,23.8946,159.574,,61.451,10.638,69.904,38.639,13.75,38.8272,,24.0262,21.2766,25.46,,65.458,123.366,22.5882,38.29,,93.6702,51.0867,23.6879,19.04,12.4,98.7138,30.897,45.41,134.883,27.0387,61.6312,,24.4629,161.527,,303430.0,15839.0,1837759.0,7427.0,168755.0,126159.79397034,,6248.9885291442,127298.64157592,3534.0,,20432.0,5131.0370469007,6528.5584934279,1609.0,,4733.262484544,165018.82191558,54480.954675571,197848.0,2745959.0,67614.443920242,9935.899093739,3008.0,68755.467237323,37396.441190126,9846904.8251495,,8523.4703521453,3942.6897489152,
2020-10-27,60.226,10.677,68.206,39.424,13.68,38.9979,,24.1032,20.8767,25.205,,66.213,123.675,22.2264,38.914,,89.2366,51.0867,23.2516,19.31,12.53,97.5568,30.2613,45.1656,132.968,26.5234,61.147,,23.5044,159.454,,60.912,10.716,70.184,39.507,13.86,39.3301,,24.1032,21.0321,25.327,,66.272,123.934,22.3864,39.084,,91.0593,51.1435,23.5903,19.44,12.64,98.1814,30.4695,45.1656,134.614,26.9197,61.6795,,24.013,160.614,,60.171,10.638,67.676,39.245,13.67,38.8667,,23.9126,20.686,25.166,,65.757,123.675,22.2216,38.729,,89.1397,50.9969,23.2516,19.02,12.08,97.537,30.2613,44.96,132.6,26.4415,61.1134,,23.5005,159.454,,60.833,10.677,69.475,39.282,13.78,39.1102,,23.959,20.9246,25.327,,66.01,123.855,22.3864,39.084,,89.9259,51.0667,23.5903,19.12,12.09,98.0733,30.4695,45.0,134.614,26.9197,61.3471,,24.013,160.069,,181386.0,8772.0,1280005.0,10991.0,117791.0,97652.635213522,,19339.070914538,45892.260581629,5552.0,,17292.0,7435.0343121398,12794.579918946,3064.0,,1317.822946766,242727.90236089,6702.0899159643,122270.0,2297924.0,74753.838458267,7370.6306004464,4243.0,22974.979725137,25935.851701002,5613299.5410811,,4529.6273584458,3488.6952793625,
2020-10-28,57.677,10.461,68.995,39.361,13.31,37.7986,,23.5806,20.1941,24.483,,64.986,123.615,21.535,38.187,,87.0708,51.0468,22.4915,18.23,12.46,94.3665,29.1453,43.8264,128.88,25.6585,59.3611,,22.767,155.579,,59.439,10.531,69.924,39.456,13.4799,38.8854,,23.7001,20.5999,24.631,,65.749,123.924,21.735,38.559,,88.7451,51.0967,22.892,18.47,12.585,95.8486,29.6495,44.58,132.021,26.2495,60.5868,,23.1827,157.303,,57.677,10.433,67.686,39.36,13.3,37.7652,,23.5569,20.0855,24.416,,64.946,123.605,21.4971,38.149,,85.8236,51.0468,22.4885,18.1,12.4,94.2485,29.1453,43.7,128.88,25.6585,59.294,,22.7543,155.282,,59.439,10.492,67.866,39.438,13.4,38.4406,,23.7001,20.4953,24.631,,65.652,123.924,21.6989,38.149,,88.6472,51.0967,22.7943,18.42,12.45,95.8099,29.6495,44.58,131.273,26.0752,60.2743,,23.1504,157.303,,292068.0,13834.0,1507946.0,5606.0,403996.0,154606.10933197,,7728.7457739788,195697.83536466,2503.0,,24971.0,4311.8380192601,21461.379766253,3044.0,,5090.0949236706,139805.92724813,26923.791795104,213574.0,2627061.0,234294.79560506,6638.9871217256,15185.0,52994.576995082,97732.185643401,11561275.685217,,9354.7541088985,4676.1430363925,
2020-10-29,58.937,10.707,70.714,40.141,13.24,37.9308,,23.7861,20.4669,24.516,,65.952,123.117,21.7252,38.242,,88.1537,51.0767,22.8222,17.65,12.55,95.1754,29.6076,44.8,133.428,26.9067,59.3413,,23.0877,155.609,,59.339,10.736,71.293,40.227,13.36,38.3569,,23.873,20.552,24.552,,66.156,123.546,21.7623,38.309,,89.5017,51.1067,22.911,17.87,12.67,95.8298,29.7073,44.985,134.325,27.0585,59.931,,23.1269,156.095,,58.016,10.56,69.735,39.869,13.2,37.1932,,23.5944,20.0278,24.516,,65.633,123.097,21.3956,38.028,,86.1836,51.0269,22.371,17.2343,11.94,94.0234,29.3127,44.06,129.528,25.9561,58.6145,,22.6594,153.299,,58.075,10.56,70.434,39.933,13.23,37.7425,,23.5944,20.152,24.552,,65.662,123.546,21.4425,38.028,,87.1687,51.0867,22.4486,17.32,12.04,94.4835,29.4622,44.06,129.528,25.9991,59.2092,,22.679,155.093,,241858.0,7760.0,1483252.0,12252.0,297745.0,152645.93795046,,11708.503288814,143265.16838627,1236.0,,35471.0,6249.4043468904,11464.460477227,2768.0,,2193.8774246897,93372.472139454,19182.812697917,134658.0,3763669.0,67610.409224261,3711.4095806714,2792.0,49308.311643521,41504.612435566,9415593.4458108,,7639.0171546159,7848.0510636672,
